,districts,longitude,latitude,year,pop,spei,dep.index,built,temp.jan,temp.apr,temp.jul,temp.oct,total.con,protests,battles,expl,riots,vac,sd,precip.jan,precip.apr,precip.jul,precip.oct
1252,Mirpur,73.7374209,33.23567266,2013,269516,0.774810429,73.79412413,2.952351514,14.79784887,27.60610244,31.63086746,27.80599244,11,4,0,6,0,1,0,0.673829573,0.700539255,5.52944223,0.416252588
1253,Mirpur,73.7374209,33.23567266,2014,279331,0.904892892,73.79412413,2.952351514,15.92434305,25.691988,32.73844587,26.09217046,15,5,1,4,0,1,0,0.701080667,1.686947665,2.055469089,0.977065676
1254,Mirpur,73.7374209,33.23567266,2015,283469,1.629333814,73.79412413,2.952351514,15.52013595,26.50939053,30.42924683,25.94299081,11,7,0,2,2,0,0,0.650368366,2.179587899,4.238985598,1.987296235
1255,Mirpur,73.7374209,33.23567266,2016,785239,1.046791695,73.79412413,2.952351514,15.31487978,28.18632005,31.81948849,29.44898091,7,7,2,1,1,0,0,0.680732582,0.446932628,3.326615343,0.213719205
1256,Mirpur,73.7374209,33.23567266,2017,851742,0.45963343,73.79412413,2.952351514,14.50659975,28.93637709,31.35544855,29.88471428,13,10,1,0,0,0,0,3.549361459,2.029977585,3.163063658,0.118701316
1257,Mirpur,73.7374209,33.23567266,2018,863945,-0.677206131,73.79412413,2.952351514,17.051508,29.37278123,31.40186596,26.25007015,16,8,1,1,0,0,1,0.105752534,2.217757478,3.601743116,0.517000426
1258,Mirpur,73.7374209,33.23567266,2019,950668,0.727668234,73.79412413,2.952351514,13.79034961,28.55578117,31.43366054,26.53219677,25,9,1,0,0,1,0,2.482372825,1.341752095,5.034591229,0.432810786
1259,Mirpur,73.7374209,33.23567266,2020,970506,1.2640352,73.79412413,2.952351514,13.39486255,26.06440051,33.20758368,28.95757348,5,11,0,0,0,0,0,2.806949604,1.119141333,1.473721386,0.009381114
1260,Mirpur,73.7374209,33.23567266,2021,989967,0.159796178,73.79412413,2.952351514,15.54602774,26.58196804,32.29144354,26.3977741,2,8,1,1,1,0,0,1.35641535,1.453463536,5.884247872,1.215287165
1261,Mirpur,73.7374209,33.23567266,2022,1009818,0.159796178,73.79412413,2.952351514,14.21347246,33.2883446,29.95984072,27.25622786,0,8,0,1,0,2,0,3.580086617,0.543800344,6.330236397,0.314060984
1262,Mirpur Khas,69.1646046,25.33995285,2010,1354940,0.50072905,84.22876388,0.016452662,24.42784306,39.5873321,35.38195758,34.65642982,73,64,0,0,7,2,0,0.008838291,0.008901738,1.327452602,0.108411659
1263,Mirpur Khas,69.1646046,25.33995285,2011,1375406,0.595277006,84.22876388,0.016452662,23.42503082,36.42144427,36.33722887,31.6001503,65,46,3,12,7,4,1,0.00867333,0.031755266,0.495246642,0.002404788
1264,Mirpur Khas,69.1646046,25.33995285,2012,1397014,-0.628166117,84.22876388,0.016452662,22.22779117,36.16653421,36.74653383,33.04969657,150,45,5,11,3,8,1,0.031996364,0.124387557,0.051005018,0.019307009
1265,Mirpur Khas,69.1646046,25.33995285,2013,1417424,0.047087637,84.22876388,0.016452662,23.28146469,35.10448443,35.50941261,34.81855956,95,55,5,4,1,6,2,0.021895638,0.350664133,0.744706669,0.092308868
1266,Mirpur Khas,69.1646046,25.33995285,2014,1447945,-0.62732007,84.22876388,0.016452662,22.13663329,37.06901995,36.86346193,33.97923537,48,34,12,16,3,7,1,0.000222219,0.04426697,0.578438053,0.047731164
1267,Mirpur Khas,69.1646046,25.33995285,2015,1468983,-0.866892959,84.22876388,0.016452662,23.4663839,38.26584455,35.22235581,34.23814491,79,54,7,6,2,3,1,0.004473153,0.011668018,2.370238406,0.013672936
1268,Mirpur Khas,69.1646046,25.33995285,2016,1094092,-0.808507964,84.22876388,0.016452662,24.95218958,36.88025219,36.3788838,34.32417139,50,52,10,4,4,2,1,0.003305733,0.003622967,0.059976392,0.124603276
1269,Mirpur Khas,69.1646046,25.33995285,2017,1186751,-0.875123787,84.22876388,0.016452662,22.74364824,38.43099277,34.28538401,35.13372589,94,52,6,5,4,4,2,0.027136341,0.042236673,1.291820894,0.001262747
1270,Mirpur Khas,69.1646046,25.33995285,2018,1203761,-1.381073962,84.22876388,0.016452662,25.10518843,38.45298989,36.74419451,34.38631421,101,57,5,3,3,5,0,0.000222219,0.040485542,0.084542983,0.002506303
1271,Mirpur Khas,69.1646046,25.33995285,2019,1324599,-0.821579568,84.22876388,0.016452662,23.36194473,38.27995592,37.14127465,33.92599705,170,53,4,3,7,4,2,0.02223825,0.018609095,1.391901836,0.245393245
1272,Mirpur Khas,69.1646046,25.33995285,2020,1352246,0.900420239,84.22876388,0.016452662,21.87274327,37.73859276,37.35920841,34.28444074,354,71,0,1,1,0,0,0.012162902,0.002100244,0.287521903,0.071777492
1273,Mirpur Khas,69.1646046,25.33995285,2021,1379351,0.326579392,84.22876388,0.016452662,22.80533828,37.72776398,35.65279008,33.54974438,148,67,2,2,2,0,0,0.000222219,0.027174409,0.427015981,0.006643033
1274,Mirpur Khas,69.1646046,25.33995285,2022,1406999,0.326579392,84.22876388,0.016452662,21.99906637,40.11601767,32.2890036,33.1401753,110,64,4,1,2,1,1,0.480996497,0.055623943,3.702392259,0.000653658
1275,Mohmand,71.33889115,34.4652891,2010,491099,0.394011586,82.48686858,0.059931037,14.83440593,26.18990191,32.72786445,26.59191223,104,0,36,59,0,7,2,0.723329336,0.839123929,5.255425481,0.012522434
1276,Mohmand,71.33889115,34.4652891,2011,496190,0.54310543,82.48686858,0.059931037,12.52094749,24.24006888,31.55896072,24.2178831,68,72,9,15,3,5,0,0.348232006,0.697849112,1.291423294,0.653064149
1277,Mohmand,71.33889115,34.4652891,2012,503817,0.49437962,82.48686858,0.059931037,9.652442152,23.50139819,35.92030226,23.56649659,60,59,6,16,10,11,2,1.122722551,0.636855613,0.529063773,0.365760235
1278,Mohmand,71.33889115,34.4652891,2013,506050,1.420081114,82.48686858,0.059931037,11.78594928,22.51551455,32.37822464,25.70649344,29,78,7,9,4,6,0,0.209782685,0.514750181,1.082438079,0.357757482
1279,Mohmand,71.33889115,34.4652891,2014,511802,0.473378245,82.48686858,0.059931037,13.13188646,22.24219181,32.65708125,23.2233465,45,56,10,26,7,5,0,0.133545041,1.201531904,1.163480759,0.525646107
1280,Mohmand,71.33889115,34.4652891,2015,519455,1.875583172,82.48686858,0.059931037,12.95118053,23.27601886,31.01649079,24.53577863,47,64,13,11,10,5,1,0.876955126,1.182768578,3.203472204,0.634300822
1281,Mohmand,71.33889115,34.4652891,2016,670788,1.55060561,82.48686858,0.059931037,13.10582697,23.60146057,31.40194981,27.4389461,65,78,8,11,1,4,2,0.651642941,0.927069618,1.176846879,0.081670959
1282,Mohmand,71.33889115,34.4652891,2017,727488,0.271011071,82.48686858,0.059931037,10.47205823,27.0510723,31.6507223,27.50751575,37,87,5,7,2,3,0,1.313874992,0.813119211,0.825876243,0.080232832
1283,Mohmand,71.33889115,34.4652891,2018,737326,-1.050652256,82.48686858,0.059931037,14.45669432,25.29738971,31.92052349,23.65357954,42,73,8,6,8,7,2,0.264296154,1.340438042,1.748629209,0.326440154
1284,Mohmand,71.33889115,34.4652891,2019,811038,0.515970863,82.48686858,0.059931037,10.49359,24.47098207,33.36883722,24.88501597,69,86,5,2,5,3,3,0.901369445,1.202496295,0.840274431,0.389227082
1285,Mohmand,71.33889115,34.4652891,2020,828003,1.749469956,82.48686858,0.059931037,9.608322137,22.76031272,33.88001565,26.08717321,20,95,4,1,2,1,1,1.417860026,1.351181696,0.767420615,0.080182074
1286,Mohmand,71.33889115,34.4652891,2021,844704,-0.5956994,82.48686858,0.059931037,13.84122765,23.59436716,32.53568832,25.15406255,18,91,4,5,3,1,0,0.054566497,0.687190054,2.26650716,0.564018716
1287,Mohmand,71.33889115,34.4652891,2022,861742,-0.5956994,82.48686858,0.059931037,11.0255959,30.01953941,29.43943918,25.85812141,14,90,3,2,6,3,0,1.507142327,0.254161589,2.96712874,0.10995976
1288,Multan,71.40298246,29.93864171,2010,4280684,0.05680797,71.57134129,6.482914226,21.22769975,37.89466878,38.0187951,33.14741544,29,26,0,0,3,0,0,0.106914315,0.140188623,1.762000969,0.047708605
1289,Multan,71.40298246,29.93864171,2011,4353724,1.511670838,71.57134129,6.482914226,18.75469824,33.35723287,37.46004219,31.6145677,30,16,3,6,1,2,1,0.026582239,0.345045568,0.972102728,0.039655095
1290,Multan,71.40298246,29.93864171,2012,4422243,0.035773778,71.57134129,6.482914226,18.31373285,32.61173708,38.68121581,30.16385597,63,13,3,4,2,6,1,0.124690691,0.387230624,0.721124208,0.131277876
1291,Multan,71.40298246,29.93864171,2013,4490748,0.412720944,71.57134129,6.482914226,19.76608798,33.76304981,38.72484951,32.59778502,42,21,1,4,3,0,0,0.014896753,0.13337585,0.508518297,0.093345165
1292,Multan,71.40298246,29.93864171,2014,4559070,-0.31117692,71.57134129,6.482914226,19.53752248,33.07973457,38.00212642,31.10196388,48,16,7,3,1,2,0,0.010418821,0.343071669,0.7035847,0.214508765
1293,Multan,71.40298246,29.93864171,2015,4626740,0.802489531,71.57134129,6.482914226,19.08354412,34.15192977,34.85164538,31.66661959,62,16,4,7,0,2,0,0.129800272,0.340702989,4.024529861,0.218276093
1294,Multan,71.40298246,29.93864171,2016,4572607,0.84706544,71.57134129,6.482914226,20.41395293,34.6548074,38.33831726,33.23729887,42,20,4,4,0,1,0,0.110151511,0.106474418,0.740400748,0.043027643
1295,Multan,71.40298246,29.93864171,2017,4959856,-0.125052639,71.57134129,6.482914226,18.41005568,37.14404159,37.20622213,33.3740357,51,22,2,2,1,0,2,0.322046818,0.069759884,1.286674655,0.000447808
1296,Multan,71.40298246,29.93864171,2018,5030957,-0.799217984,71.57134129,6.482914226,21.18383127,35.92038611,38.43464009,31.46904376,70,22,2,0,3,1,1,0.000391411,0.258453411,0.77243432,0.006279272
1297,Multan,71.40298246,29.93864171,2019,5535964,0.112031003,71.57134129,6.482914226,18.70720759,34.03853579,38.571444,30.13323523,72,21,1,2,3,2,0,0.266958098,0.849969098,0.593813321,0.976761132
1298,Multan,71.40298246,29.93864171,2020,5651488,1.507802417,71.57134129,6.482914226,16.75697209,33.64657029,39.41976911,32.25086184,216,28,0,0,0,1,0,0.736182243,0.144610159,0.436837542,0.000222219
1299,Multan,71.40298246,29.93864171,2021,5764769,0.154569684,71.57134129,6.482914226,19.4281196,33.45211354,38.68795706,32.32779937,37,27,0,1,1,0,0,0.022702117,0.256941968,0.204436237,0.068214603
1300,Multan,71.40298246,29.93864171,2022,5880321,0.154569684,71.57134129,6.482914226,18.19403362,39.20324397,34.26237235,32.58104927,62,21,1,2,5,0,0,0.44669576,0.021122997,4.27336529,0.00119225
1301,Musakhel,69.91880924,30.86642473,2010,154550,0.202426499,91.33254006,0.158676335,14.35659711,28.77653991,28.25543535,24.66556523,0,0,0,0,0,0,0,0.384612061,0.474038826,2.846948185,0.318033945
1302,Musakhel,69.91880924,30.86642473,2011,154501,1.291290794,91.33254006,0.158676335,12.68629016,23.35914684,27.85818106,23.27657999,0,0,0,0,0,0,0,0.292639617,1.552735504,3.184375701,0.688461592
1303,Musakhel,69.91880924,30.86642473,2012,156887,-0.049339578,91.33254006,0.158676335,9.991211586,21.75255289,30.32322877,22.18816501,0,0,0,0,0,0,0,0.338922575,2.703039188,1.632994697,0.473507825
1304,Musakhel,69.91880924,30.86642473,2013,159364,0.628781117,91.33254006,0.158676335,12.43413156,21.50366817,28.67660523,24.19414939,0,0,0,0,0,0,0,0.080317427,2.024037666,3.37192827,0.444388684
1305,Musakhel,69.91880924,30.86642473,2014,161288,-0.584629552,91.33254006,0.158676335,12.0886557,22.2862886,29.36082344,23.59096557,0,0,0,0,0,0,0,0.095732065,2.171757374,2.348986665,0.564340179
1306,Musakhel,69.91880924,30.86642473,2015,163635,0.662596121,91.33254006,0.158676335,12.5103364,24.43339821,26.93571245,23.71739316,0,0,0,0,0,0,0,0.258335411,1.331222317,3.596057417,0.664675884
1307,Musakhel,69.91880924,30.86642473,2016,73363,1.058366261,91.33254006,0.158676335,13.50989217,23.77657845,28.87336324,25.57804967,0,0,0,0,0,0,0,0.329060018,1.596394694,3.186366954,0.116370813
1308,Musakhel,69.91880924,30.86642473,2017,79570,-0.549705951,91.33254006,0.158676335,10.0431061,28.16348801,27.78650394,26.33050858,0,0,0,0,0,0,0,1.132581203,0.517409088,3.708645182,0.02418753
1309,Musakhel,69.91880924,30.86642473,2018,80716,-1.546187768,91.33254006,0.158676335,14.54522846,25.87806268,29.51116662,23.37523762,1,0,0,0,0,0,0,0.04876193,1.256624528,2.568414894,0.266097391
1310,Musakhel,69.91880924,30.86642473,2019,88813,0.360372459,91.33254006,0.158676335,11.47286396,23.70771083,30.04952291,21.69206734,1,0,0,0,0,0,0,0.572250528,2.605178883,1.848534127,1.475990286
1311,Musakhel,69.91880924,30.86642473,2020,90672,2.066200922,91.33254006,0.158676335,8.53839724,22.32014194,29.78385084,24.89763938,2,0,0,0,0,0,0,1.015019211,1.855444945,1.896886426,0.012747589
1312,Musakhel,69.91880924,30.86642473,2021,92490,-0.150780517,91.33254006,0.158676335,14.0042252,24.727769,30.91724107,25.33750058,2,0,0,0,0,0,0,0.011865191,0.993896316,1.23169873,0.241312153
1313,Musakhel,69.91880924,30.86642473,2022,94344,-0.150780517,91.33254006,0.158676335,11.04763075,30.44236558,26.75755288,24.86687417,0,0,0,0,0,0,0,0.497371621,0.194201459,4.268335533,0.03115301
1314,Muzaffarabad,73.58592812,34.35072079,2010,537490,0.484472995,73.49408458,0.436515147,8.589525532,17.95654428,23.04281085,17.96685353,14,14,0,0,0,0,0,1.172140755,1.859037008,6.671652492,0.365706875
1315,Muzaffarabad,73.58592812,34.35072079,2011,546484,1.098553873,73.49408458,0.436515147,2.783097707,14.76132792,22.57870899,16.94224443,15,12,0,1,0,1,0,0.656788962,2.274560671,2.971577172,0.888992443
1316,Muzaffarabad,73.58592812,34.35072079,2012,555230,-0.364299301,73.49408458,0.436515147,0.061270812,14.9669556,24.59198415,15.72250265,19,10,1,2,0,1,0,1.938187347,2.707170061,1.739780499,0.740218542
1317,Muzaffarabad,73.58592812,34.35072079,2013,564153,0.740416203,73.49408458,0.436515147,1.631805611,14.95729649,23.53078186,17.56711481,25,7,4,2,1,0,0,1.171609755,1.939405525,2.88655459,0.740874484
1318,Muzaffarabad,73.58592812,34.35072079,2014,583530,0.603164675,73.49408458,0.436515147,4.861571879,13.98562676,22.84303437,16.16840079,26,9,0,2,0,3,0,0.77498347,2.19522292,2.862909442,0.972359552
1319,Muzaffarabad,73.58592812,34.35072079,2015,592623,1.796567048,73.49408458,0.436515147,5.61228937,15.74052061,22.09491741,16.59674535,18,11,0,2,0,0,1,0.979856033,3.161206891,6.046258613,1.568485922
1320,Muzaffarabad,73.58592812,34.35072079,2016,529884,0.992853814,73.49408458,0.436515147,5.244778655,16.02630036,22.98104825,19.16839159,29,7,2,1,1,1,2,1.625552879,2.866345328,3.998594989,0.139000813
1321,Muzaffarabad,73.58592812,34.35072079,2017,574551,0.04411038,73.49408458,0.436515147,1.732390423,17.33845386,22.58065939,19.2981395,24,10,1,0,2,1,0,5.193971261,3.354303733,4.142683589,0.209561435
1322,Muzaffarabad,73.58592812,34.35072079,2018,583292,-1.195446332,73.49408458,0.436515147,7.403312022,17.18873759,22.47236586,15.21799969,39,12,1,0,1,0,0,0.452353694,3.711323612,5.034264993,0.989320339
1323,Muzaffarabad,73.58592812,34.35072079,2019,641652,0.576198589,73.49408458,0.436515147,0.718740702,16.46941222,22.65644629,16.40477046,74,12,0,0,1,1,0,3.548743693,1.865096663,3.630330388,0.644326064
1324,Muzaffarabad,73.58592812,34.35072079,2020,655023,1.20390967,73.49408458,0.436515147,0.716140172,15.03549816,24.14543587,18.77450407,20,14,0,0,0,0,0,3.449946329,2.602469218,1.880745566,0.122539792
1325,Muzaffarabad,73.58592812,34.35072079,2021,668128,-0.283857919,73.49408458,0.436515147,3.418463086,14.90779353,23.06863041,17.64494498,25,13,0,0,0,0,1,1.249854269,2.422428747,4.48536645,0.828458364
1326,Muzaffarabad,73.58592812,34.35072079,2022,681495,-0.283857919,73.49408458,0.436515147,1.88071355,20.28076861,21.9294122,17.30121054,28,12,0,0,1,1,0,3.442855907,0.835611255,5.063470031,0.326225411
1327,Muzaffargarh,71.0373735,30.05131528,2010,3620796,0.202123417,80.90213576,2.122208761,21.29862429,37.98300176,37.89172313,32.81589318,9,7,0,0,2,0,0,0.146403587,0.118246272,1.833516401,0.059350262
1328,Muzaffargarh,71.0373735,30.05131528,2011,3682592,1.329689264,80.90213576,2.122208761,18.65383811,33.14925336,37.29218537,31.55939768,4,6,1,1,0,1,0,0.056647067,0.483920124,0.975750817,0.097345816
1329,Muzaffargarh,71.0373735,30.05131528,2012,3740548,0.153057003,80.90213576,2.122208761,18.26578321,32.34782286,38.72540817,29.76285421,4,5,1,2,0,1,0,0.105449601,0.454828872,0.792316404,0.168023348
1330,Muzaffargarh,71.0373735,30.05131528,2013,3798497,0.608138578,80.90213576,2.122208761,19.82724799,33.66349769,38.7376028,32.63299096,8,5,0,3,0,1,0,0.0048745,0.183813256,0.626696394,0.133305273
1331,Muzaffargarh,71.0373735,30.05131528,2014,3856200,-0.216483231,80.90213576,2.122208761,19.64301764,32.85461588,38.12121333,31.22006955,9,3,2,1,1,1,1,0.016394984,0.389116866,0.58302181,0.218682153
1332,Muzaffargarh,71.0373735,30.05131528,2015,3913441,1.053545683,80.90213576,2.122208761,19.23414389,34.03489063,34.79830561,31.57331715,14,7,0,1,0,0,1,0.125305904,0.425755022,4.262145806,0.165697208
1333,Muzaffargarh,71.0373735,30.05131528,2016,3847103,1.302791543,80.90213576,2.122208761,20.32346773,34.4135279,38.51066536,33.21086471,8,7,0,2,0,0,0,0.1594845,0.209162961,0.734777793,0.045428227
1334,Muzaffargarh,71.0373735,30.05131528,2017,4172911,0.087844781,80.90213576,2.122208761,18.3247038,36.95232254,37.05543359,33.45950065,10,7,2,0,0,0,0,0.309801872,0.101684851,1.664914756,0.000367241
1335,Muzaffargarh,71.0373735,30.05131528,2018,4232732,-0.917699955,80.90213576,2.122208761,21.04214031,35.76037062,38.42176702,31.5700917,15,9,0,0,0,0,0,0.000982131,0.212417237,0.898384908,0.015843903
1336,Muzaffargarh,71.0373735,30.05131528,2019,4657612,0.280366906,80.90213576,2.122208761,18.70296161,34.05503678,38.83176191,29.93504516,20,7,1,0,1,0,0,0.315289474,0.752522587,0.561228024,1.058436104
1337,Muzaffargarh,71.0373735,30.05131528,2020,4754806,1.93551292,80.90213576,2.122208761,16.56172575,33.02197728,39.51943909,31.92114875,16,9,0,0,0,0,0,0.748415587,0.217591593,0.551877058,0.000222219
1338,Muzaffargarh,71.0373735,30.05131528,2021,4850114,0.059990271,80.90213576,2.122208761,19.48441843,33.33015477,38.73023773,32.44030888,17,8,1,0,0,0,0,0.052023792,0.350036554,0.215920949,0.133641722
1339,Muzaffargarh,71.0373735,30.05131528,2022,4947332,0.059990271,80.90213576,2.122208761,18.20658664,39.09228202,34.29585919,32.10258486,19,8,0,1,0,0,0,0.41726258,0.053386991,4.186607164,0.000610876
1340,Nagar,74.61957013,36.27412841,2010,40253,1.149745338,82.10903147,0.005071491,-18.78117406,-7.026188028,4.974170665,-7.705792389,0,0,0,0,0,0,0,0.958129338,2.137207819,2.180800255,0.065990736
1341,Nagar,74.61957013,36.27412841,2011,41019,0.45458965,82.10903147,0.005071491,-21.63676651,-9.260091846,9.017133074,-6.294626981,0,0,0,0,0,0,0,0.685191958,1.090936945,1.793000472,1.104991838
1342,Nagar,74.61957013,36.27412841,2012,41649,0.080621984,82.10903147,0.005071491,-23.25751132,-7.901739981,6.895983833,-8.968176281,0,0,0,0,0,0,0,0.829853878,0.975275522,0.714873587,0.859011559
1343,Nagar,74.61957013,36.27412841,2013,42792,-0.008825871,82.10903147,0.005071491,-22.93665736,-7.930444687,8.021504311,-2.039553543,0,0,0,0,0,0,0,0.757208549,1.341331482,0.990103238,0.804704395
1344,Nagar,74.61957013,36.27412841,2014,27743,-0.644609993,82.10903147,0.005071491,-20.76172088,-8.924009203,6.997092947,-7.670115984,0,0,0,0,0,0,0,0.798194347,1.639889898,1.177663364,1.173249106
1345,Nagar,74.61957013,36.27412841,2015,27946,0.494864191,82.10903147,0.005071491,-20.87813657,-8.706523345,10.09949912,-8.739434439,0,0,0,0,0,0,0,0.815091655,1.420486859,0.775048964,1.168572874
1346,Nagar,74.61957013,36.27412841,2016,25329,0.828137132,82.10903147,0.005071491,-20.83093155,-7.259214155,9.191036075,-6.592540544,0,0,0,0,0,0,0,0.917798475,2.436132998,1.578037889,0.838747888
1347,Nagar,74.61957013,36.27412841,2017,27468,0.569408191,82.10903147,0.005071491,-19.42572519,-7.365230722,10.46152116,-6.106430049,0,0,0,0,0,0,0,2.200107723,1.763397435,1.739177959,0.863727087
1348,Nagar,74.61957013,36.27412841,2018,28490,-0.539449216,82.10903147,0.005071491,-21.44724534,-7.47837478,9.017756242,-10.05112655,2,0,0,0,0,0,0,0.820802684,1.682761906,1.356198494,1.079305309
1349,Nagar,74.61957013,36.27412841,2019,31808,0.240084221,82.10903147,0.005071491,-20.63930719,-5.909586651,6.992808662,-8.210792683,4,0,0,0,0,0,0,1.585360056,1.85445952,0.46527807,1.176851245
1350,Nagar,74.61957013,36.27412841,2020,32464,0.516776642,82.10903147,0.005071491,-21.01017043,-8.416360442,8.185280822,-6.423895528,2,0,0,0,0,0,0,1.679159767,1.378178094,1.54835626,0.66348743
